Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC117683678,LOC117683678,0.0016133992837233987,1.4614454423036545,0.20658973439630432,0.0004463756173935531,-1.4614454423036545,0.2065897343963042
LOC105337365,LOC105337365,0.08850647499282645,-0.2717680170014458,0.27434468116181704,0.10690696036575596,0.2717680170014458,0.27434468116181704
LOC105327168,LOC105327168,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC105327195,LOC105327195,0.011524280598024276,-2.101345677418883,3.117485578614291e-13,0.050217256956774724,2.101345677418883,3.117485578614291e-13
LOC117683731,LOC117683731,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC105326744,LOC105326744,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117680455,LOC117680455,0.007145053970775052,1.5869763243875115,0.015924506650641608,0.0022318780869677655,-1.5869763243875115,0.015924506650641608
LOC105337361,LOC105337361,0.14428399308726395,1.5838420736633796,5.283411800949662e-15,0.04798537886980696,-1.5838420736633796,5.283411800949662e-15
LOC105337360,LOC105337360,0.006914568358814566,0.678676158524322,0.3328084307383047,0.004240568365238754,-0.678676158524322,0.3328084307383047
LOC117683736,LOC117683736,0.00023048561196048554,0.04640794302481055,1.0,0.00022318780869677655,-0.04640794302481055,1.0
LOC117683607,LOC117683607,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC117683600,LOC117683600,0.00023048561196048554,-1.760946979032795,0.2273741135478436,0.0013391268521806593,1.760946979032795,0.2273741135478436
LOC117683719,LOC117683719,0.0,-1.5385545576963455,0.6432559078367491,0.0004463756173935531,1.5385545576963455,0.6432559078367491
LOC105337362,LOC105337362,0.005992625910972623,-0.980064268336382,0.027022599317359945,0.012052141669625933,0.980064268336382,0.027022599317359945
LOC117683663,LOC117683663,0.0004609712239209711,-1.5385545576963455,0.2094538434232843,0.0017855024695742124,1.5385545576963455,0.2094538434232843
LOC117680428,LOC117680428,0.18047023416506017,-0.4382300232631757,0.028850676137226215,0.24461383833166708,0.4382300232631757,0.028850676137226215
